Gene name	Mouse gene name	Mouse homology type
MIR8083		
RN7SKP88		
RNU2-38P	Gm25007	ortholog_one2many
RNU6-160P	Gm24630	ortholog_one2many
Y_RNA		
RNU6-755P		
U2	Gm25007	ortholog_one2many
RNU5F-2P		
MYO19	Myo19	ortholog_one2one
RNA5SP64		
RNU6-41P		
RNU6-1310P	Gm24521	ortholog_one2many
RNU6-307P		
RNU5F-6P		
RNU7-183P		
U3		
RNU6-983P		
Y_RNA		
RNA5SP72		
Y_RNA		
RNU6-716P		
RNU6-693P		
Y_RNA		
Metazoa_SRP		
RNU6-239P		
MIR557		
U7		
C1QTNF8		
RNU1-141P	Gm25130	ortholog_one2one
MIR921		
		
RNU6-778P		
U6		
RNA5SP57		
RN7SL230P		
	Gm24151	ortholog_one2many
RN7SL444P		
Y_RNA		
CMIP	Cmip	ortholog_one2one
MIR181B1	Mir181b-1	ortholog_one2one
MIR181A1	Mir181a-1	ortholog_one2one
RNU2-12P		
MIR4654		
	Gm24151	ortholog_one2many
SNORA16B		
RNU6-171P		
SNORD116		
RNA5SP61		
TAF1B	Taf1b	ortholog_one2one
Metazoa_SRP		
MIR1255B2		
SCARNA3		
MIR556		
Y_RNA		
Y_RNA		
RNU6-609P		
MIR4735		
Metazoa_SRP		
RN7SL299P		
U8		
MIR3119-1		
RNU6-570P		
RNU4-77P	Gm25289	ortholog_one2many
RNU6-968P	Gm22618	ortholog_one2many
MIR4260		
MIR3119-2		
RNA5SP70		
SNORA14B	Gm26397	ortholog_one2many
MIR4427		
MIR4671		
RNU6-465P		
RNU6-1171P		
RN7SKP229		
MIR3658		
MIR190B		
MIR205	Mir205	ortholog_one2one
MIR135B		
RNY4P16		
Metazoa_SRP		
RN7SL333P		
RNU6-747P		
RNU6-725P	Gm22087	ortholog_one2many
RN7SL431P		
Y_RNA		
RNU6-403P		
RN7SL668P		
RNU6-1283P		
RN7SL344P		
Y_RNA		
Metazoa_SRP		
MIR6740		
MIR4753		
RNY4P25		
RN7SKP126	7SK	ortholog_one2one
RNU4-42P		
RNU6-487P	Gm26324	ortholog_one2one
RNU6-121P		
RNA5SP80		
RNU5A-5P	Gm23102	ortholog_one2one
MIR3121		
RNU6-89P		
RNU6-1248P		
RNU6-1205P		
MIR488	Mir488	ortholog_one2one
MIR5008		
RNA5SP73		
RNA5SP69		
RNU6-152P		
RN7SKP156		
		
SNORA70H	Gm23996	ortholog_many2many
SNORA70H	Gm22603	ortholog_many2many
SNORA70H	Gm25979	ortholog_many2many
RNU2-19P	Gm25813	ortholog_one2many
RNA5SP65		
Y_RNA		
U3		
RN7SKP49	7SK	ortholog_one2one
MIR1537		
SNORA72		
RNA5SP62		
Y_RNA		
RNA5SP76		
RNU5A-8P		
		
RN7SL269P		
		
		
RNU6-1319P		
Y_RNA	Gm22199	ortholog_many2many
Y_RNA	Y_RNA	ortholog_many2many
Y_RNA	Gm26329	ortholog_one2one
SNORA70		
		
PRR19	Prr19	ortholog_one2one
MIR3122		
GRHL1	Grhl1	ortholog_one2one
Y_RNA		
RNA5SP63		
RN7SKP98	7SK	ortholog_one2many
Y_RNA		
RNA5SP77		
LAT	Lat	ortholog_one2one
5S_rRNA		
RNU6-418P		
RN7SKP12	7SK	ortholog_one2one
		
Y_RNA		
MIR3124		
RNU6-1240P	Gm22359	ortholog_one2one
SNORA58B	Gm24608	ortholog_one2one
MIR4426		
		
Y_RNA		
		
		
		
DPP9	Dpp9	ortholog_one2one
		
TMCO1-AS1		
		
CAMK2N1	Camk2n1	ortholog_one2one
MUL1	Mul1	ortholog_one2one
		
RPS4XP4		
PRMT1P1		
FAM43B	Fam43b	ortholog_one2one
RAB24	Rab24	ortholog_one2one
CDA	Cda	ortholog_one2one
PINK1	Pink1	ortholog_one2one
TBC1D30	Tbc1d30	ortholog_one2many
		
SAA1		
MIR6084		
PINK1-AS		
ZNF101P2		
SCARNA18B	Gm25663	ortholog_one2one
CDC73	Cdc73	ortholog_one2one
		
		
		
KLF11	Klf11	ortholog_one2one
CLLU1-AS1		
CLLU1		
MIR4491		
KRT19P2		
POU2AF1	Pou2af1	ortholog_one2one
MIR492		
		
		
	Gm24988	ortholog_many2many
	Gm24729	ortholog_many2many
NR2C1	Nr2c1	ortholog_one2one
PRELID1	Prelid1	ortholog_one2one
RRM2	Rrm2	ortholog_one2one
MIR1278		
B3GALT2	B3galt2	ortholog_one2one
Metazoa_SRP		
LINC01031		
RNU2-60P	Gm23907	ortholog_one2one
		
		
MTRNR2L1		
LINC01758		
SMIM5	Smim5	ortholog_one2one
		
SGO1P1		
		
		
RN7SL538P		
MIR34B	Mir34b	ortholog_one2one
PIN1P1		
MIR34C	Mir34c	ortholog_one2one
		
RNF227	Rnf227	ortholog_one2one
LRRC7-AS1		
LRRC40	Lrrc40	ortholog_one2one
HOXB2	Hoxb2	ortholog_one2one
LAYN	Layn	ortholog_one2one
HOXB5	Hoxb5	ortholog_one2one
OR4D2	Olfr463	ortholog_one2many
OR4D2	Olfr462	ortholog_one2many
RN7SL242P		
		
LMAN2	Lman2	ortholog_one2one
ANKRD13C	Ankrd13c	ortholog_one2one
SEPTIN9	Septin9	ortholog_one2one
ATP6V0D1	Atp6v0d1	ortholog_one2one
HHLA3-AS1		
CTH	Cth	ortholog_one2one
SIK2	Sik2	ortholog_one2one
		
RN7SKP273		
BTG4	Btg4	ortholog_one2one
GPR156	Gpr156	ortholog_one2one
Metazoa_SRP		
		
CHORDC1P5		
CASP3P1		
		
MIR4261		
RN7SL66P		
HOATZ	Hoatz	ortholog_one2one
		
	Gm22298	ortholog_one2many
E2F2	E2f2	ortholog_one2one
HPCAL1	Hpcal1	ortholog_one2one
		
KCNAB1	Kcnab1	ortholog_one2one
		
		
NDUFA12	Ndufa12	ortholog_one2one
		
ZNF559		
TMEM86A	Tmem86a	ortholog_one2one
RGS14	Rgs14	ortholog_one2one
ID3	Id3	ortholog_one2one
		
IGSF22		
		
RPL11		
HPR	Hp	ortholog_one2many
RNF10	Rnf10	ortholog_one2one
IGSF22-AS1		
PTPN5	Ptpn5	ortholog_one2one
PDXDC1	Pdxdc1	ortholog_one2one
PITHD1	Pithd1	ortholog_one2one
BRD9	Brd9	ortholog_one2one
ODC1	Odc1	ortholog_one2one
LYPLA2	Lypla2	ortholog_one2one
SNRPD2	Snrpd2	ortholog_one2one
OR10H2	Olfr239	ortholog_many2many
OR10H2	Olfr1564	ortholog_many2many
OR10H2	Olfr55	ortholog_many2many
TGFBR3L	Tgfbr3l	ortholog_one2one
GFY	Gfy	ortholog_one2one
DAND5	Dand5	ortholog_one2one
SNORA80B	Gm22748	ortholog_one2one
		
		
OR10H5	Olfr239	ortholog_many2many
OR10H5	Olfr1564	ortholog_many2many
OR10H5	Olfr55	ortholog_many2many
		
		
OR10H3	Olfr63	ortholog_one2many
OR7E24	Olfr869	ortholog_one2many
OR7E24	Olfr866	ortholog_one2many
OR7E24	Olfr873	ortholog_one2many
OR7E24	Olfr868	ortholog_one2many
OR7E24	Olfr872	ortholog_one2many
OR1I1	Olfr1357	ortholog_one2one
SPEG	Speg	ortholog_one2one
		
MRGPRX8P		
ARHGAP45	Arhgap45	ortholog_one2one
MRGPRX7P		
		
MRGPRX6P		
MRGPRX5P		
GALE	Gale	ortholog_one2one
		
MRGPRX11P		
MRGPRX10P		
MRGPRX9P		
MRGPRX2	Mrgprx1	ortholog_many2many
MRGPRX2	Mrgprb4	ortholog_many2many
MRGPRX2	Mrgprb5	ortholog_many2many
MRGPRX2	Mrgprb2	ortholog_many2many
MRGPRX2	Mrgpra2a	ortholog_many2many
MRGPRX2	Mrgpra4	ortholog_many2many
MRGPRX2	Mrgpra6	ortholog_many2many
MRGPRX2	Mrgprx2	ortholog_many2many
MRGPRX2	Mrgprb8	ortholog_many2many
MRGPRX2	Mrgpra3	ortholog_many2many
MRGPRX2	Mrgprb3	ortholog_many2many
MRGPRX2	Mrgpra1	ortholog_many2many
MRGPRX2	Mrgpra9	ortholog_many2many
MRGPRX2	Mrgprb1	ortholog_many2many
MRGPRX2	Mrgpra2b	ortholog_many2many
MRGPRX1	Mrgprx1	ortholog_many2many
MRGPRX1	Mrgprb4	ortholog_many2many
MRGPRX1	Mrgprb5	ortholog_many2many
MRGPRX1	Mrgprb2	ortholog_many2many
MRGPRX1	Mrgpra2a	ortholog_many2many
MRGPRX1	Mrgpra4	ortholog_many2many
MRGPRX1	Mrgpra6	ortholog_many2many
MRGPRX1	Mrgprx2	ortholog_many2many
MRGPRX1	Mrgprb8	ortholog_many2many
MRGPRX1	Mrgpra3	ortholog_many2many
MRGPRX1	Mrgprb3	ortholog_many2many
MRGPRX1	Mrgpra1	ortholog_many2many
MRGPRX1	Mrgpra9	ortholog_many2many
MRGPRX1	Mrgprb1	ortholog_many2many
MRGPRX1	Mrgpra2b	ortholog_many2many
LINC02730		
		
JAM3	Jam3	ortholog_one2one
TRIP13	Trip13	ortholog_one2one
		
SLC25A3	Slc25a3	ortholog_one2one
CGGBP1	Cggbp1	ortholog_one2one
		
		
		
		
NKD2	Nkd2	ortholog_one2one
		
ZNF654	Zfp654	ortholog_one2one
CFHR2	Cfhr1	ortholog_one2many
RNU6ATAC6P		
PTP4A2P2		
		
SCN5A	Scn5a	ortholog_one2one
		
VPS26B	Vps26b	ortholog_one2one
		
ASIC4-AS1		
CFHR5		
		
SLC12A7	Slc12a7	ortholog_one2one
		
		
MIR3132		
OBSL1	Obsl1	ortholog_one2one
SEPTIN14P12		
		
THYN1	Thyn1	ortholog_one2one
MRPS21P3		
		
Y_RNA		
		
HNRNPL	Hnrnpl	ortholog_one2many
THAP12P8		
RFKP1		
HNRNPA1P42		
		
MIR3123		
		
		
		
MIR4635		
RNA5SP192		
UQCRQ	Uqcrq	ortholog_one2one
		
APCS	Apcs	ortholog_one2one
APAF1	Apaf1	ortholog_one2one
		
LEAP2	Leap2	ortholog_one2one
CRPP1		
CRP	Crp	ortholog_one2one
ACAD8	Acad8	ortholog_one2one
NSD1	Nsd1	ortholog_one2one
		
DUSP23	Dusp23	ortholog_one2one
FCRL6		
OR10H1	Olfr239	ortholog_many2many
OR10H1	Olfr1564	ortholog_many2many
OR10H1	Olfr55	ortholog_many2many
		
INHA	Inha	ortholog_one2one
		
OR7A10	Olfr1352	ortholog_many2many
OR7A10	Olfr1354	ortholog_many2many
OR7A10	Olfr8	ortholog_many2many
OR7A10	Olfr19	ortholog_many2many
CDX1	Cdx1	ortholog_one2one
NR2F6	Nr2f6	ortholog_one2one
RN7SKP213		
		
DOCK2	Dock2	ortholog_one2one
STK11IP	Stk11ip	ortholog_one2one
		
		
		
TFPT	Tfpt	ortholog_one2one
		
RPL12P37		
CHMP6	Chmp6	ortholog_one2one
		
SLAMF8	Slamf8	ortholog_one2one
ATM	Atm	ortholog_one2one
		
VSIG8	Vsig8	ortholog_one2one
PLCG2	Plcg2	ortholog_one2one
ODF3L2	Odf3l2	ortholog_one2one
		
		
		
NECTIN2	Nectin2	ortholog_one2one
CFAP45	Cfap45	ortholog_one2one
		
		
BAIAP2-DT		
AATK	Aatk	ortholog_one2one
		
		
SLC4A3	Slc4a3	ortholog_one2one
TOMM40	Tomm40	ortholog_one2one
MIR4259		
		
		
SLAMF9	Slamf9	ortholog_one2one
		
		
MIR657		
MIR3065		
MIR338		
MIR1250		
		
PVALEF		
TEPSIN	Tepsin	ortholog_one2one
SNHG28		
MIR4254		
		
		
APOE	Apoe	ortholog_one2one
		
		
		
GALK1	Galk1	ortholog_one2one
U3		
		
ATP1A1	Atp1a1	ortholog_one2one
GLB1L3	Glb1l3	ortholog_one2one
		
APOC1	Apoc1	ortholog_one2one
NPIPB12		
		
DNAJB6P3		
LINC02832		
RPL23P4		
		
		
CCDC113	Ccdc113	ortholog_one2one
TIMM22	Timm22	ortholog_one2one
CTNND2	Ctnnd2	ortholog_one2one
SNORA70B	Gm23996	ortholog_many2many
SNORA70B	Gm22603	ortholog_many2many
SNORA70B	Gm25979	ortholog_many2many
		
		
MIR3183		
Metazoa_SRP		
RPS29P10		
		
		
		
RNU6-1145P		
OR5T3	Olfr1094	ortholog_many2many
OR5T3	Olfr1102	ortholog_many2many
OR5T3	Olfr1093	ortholog_many2many
BHLHA9	Bhlha9	ortholog_one2one
APOC4	Apoc4	ortholog_one2one
SDC1	Sdc1	ortholog_one2one
TRARG1	Trarg1	ortholog_one2one
OR52E5	Olfr678	ortholog_one2one
PRDM11	Prdm11	ortholog_one2one
APOC4-APOC2	Apoc2	ortholog_many2many
APOC4-APOC2	Gm44805	ortholog_many2many
YWHAE	Ywhae	ortholog_one2one
APOC2	Apoc2	ortholog_many2many
APOC2	Gm44805	ortholog_many2many
RANBP10	Ranbp10	ortholog_one2one
DRG1P1		
RNU7-113P		
SLC7A15P		
DEAF1	Deaf1	ortholog_one2one
RNA5SP86		
RHOB	Rhob	ortholog_one2one
		
		
Y_RNA		
CLPTM1	Clptm1	ortholog_one2one
		
		
RNU6-817P	Gm25078	ortholog_one2one
		
LINC01762		
RPL5P7		
		
		
LINC01960		
		
RPSAP24		
		
		
Y_RNA		
		
OLA1	Ola1	ortholog_one2one
		
ZBTB41	Zbtb41	ortholog_one2one
ABR	Abr	ortholog_one2one
EFNA4	Efna4	ortholog_one2one
	Efna3	ortholog_one2many
EFNA3	Efna3	ortholog_one2many
SMG1	Smg1	ortholog_one2one
Y_RNA		
EFNA1	Efna1	ortholog_one2one
TP63	Trp63	ortholog_one2one
SHANK2	Shank2	ortholog_one2one
		
RN7SL65P	Gm25687	ortholog_one2many
Y_RNA		
LRRC2P1		
SLC50A1	Slc50a1	ortholog_one2one
HNRNPA1P39		
LINC01305		
		
SP9	Sp9	ortholog_one2one
CIR1	Cir1	ortholog_one2one
SCRN3	Scrn3	ortholog_one2one
ZNF44		
		
		
ZNF563		
ZNF442		
RPS29P23		
HMGN2P18		
		
KRTCAP2	Krtcap2	ortholog_one2one
		
RPA3P1		
		
ZNF799		
RNU6-5P		
		
		
		
IZUMO1R	Izumo1r	ortholog_one2one
ZNF443		
		
	Zfp955a	ortholog_many2many
	Zfp101	ortholog_many2many
	Zfp799	ortholog_many2many
	Zfp472	ortholog_many2many
	Zfp955b	ortholog_many2many
	Zfp870	ortholog_many2many
	Zfp563	ortholog_many2many
	Zfp81	ortholog_many2many
	Zfp617	ortholog_many2many
	Zfp871	ortholog_many2many
	Zfp882	ortholog_many2many
	Zfp811	ortholog_many2many
	Zfp709	ortholog_many2many
	Zfp952	ortholog_many2many
MIR92B		
		
NCAPD3	Ncapd3	ortholog_one2one
ZNF709		
THBS3	Thbs3	ortholog_one2one
GIGYF2	Gigyf2	ortholog_one2one
		
MTND2P40		
MTCO1P27		
MTCO2P27		
MTATP6P27		
PPIAP20		
		
GCDH	Gcdh	ortholog_one2one
C17orf67	Gm525	ortholog_one2one
MRNIP	Mrnip	ortholog_one2one
		
DGKE	Dgke	ortholog_one2one
		
CREBL2	Crebl2	ortholog_one2one
RPL21P136		
		
GPR19	Gpr19	ortholog_one2one
SYCE2	Syce2	ortholog_one2one
		
		
RNU6-165P		
HMGN1P32		
SEPTIN7P8		
APOLD1	Apold1	ortholog_one2one
		
		
MIR371A	Mir293	ortholog_one2many
MIR371A	Mir292	ortholog_one2many
MIR371B		
MIR372	Mir294	ortholog_one2many
MIR372	Mir291b	ortholog_one2many
MIR373		
		
NLRP12	Nlrp12	ortholog_one2one
TRIM25	Trim25	ortholog_one2one
ANKRD11	Ankrd11	ortholog_one2one
MIR613		
STX8P1		
DDX47	Ddx47	ortholog_one2one
MASP1	Masp1	ortholog_one2one
		
MTX1P1		
GBA	Gba	ortholog_one2one
		
		
		
		
WDR45B	Wdr45b	ortholog_one2one
MYADM-AS1		
MYADM	Myadm	ortholog_one2one
		
CLIC1P1		
RPL12P33		
HNF1A-AS1		
SLC30A5	Slc30a5	ortholog_one2one
HNF1A	Hnf1a	ortholog_one2one
RNU6-678P		
RNA5SP140		
		
TF	Trf	ortholog_one2one
PRKCG	Prkcg	ortholog_one2one
		
RAB40B	Rab40b	ortholog_one2one
SCAMP3	Scamp3	ortholog_one2one
FBXL17	Fbxl17	ortholog_one2one
AP2A2	Ap2a2	ortholog_one2one
MIR4525		
		
SLCO2A1	Slco2a1	ortholog_one2one
FN3KRP	Fn3krp	ortholog_one2one
ARL15	Arl15	ortholog_one2one
CLK2	Clk2	ortholog_one2one
DHX29	Dhx29	ortholog_one2one
CACNG7	Cacng7	ortholog_one2one
GPX1	Gpx1	ortholog_one2one
CACNG8	Cacng8	ortholog_one2one
MIR935		
H3P13		
CACNG6	Cacng6	ortholog_one2one
		
PEX5L-AS1		
FN3K	Fn3k	ortholog_one2one
PEX5L-AS2		
		
UQCRHP4		
MDFIC2	Mdfic2	ortholog_one2one
		
HCN3	Hcn3	ortholog_one2one
CPB1	Cpb1	ortholog_one2one
		
VSTM1		
		
DHCR7	Dhcr7	ortholog_one2one
TBCD	Tbcd	ortholog_one2one
PKLR	Pklr	ortholog_one2one
HP	Hp	ortholog_one2many
ATP2A2	Atp2a2	ortholog_one2one
C5orf51	AW549877	ortholog_one2one
REEP2	Reep2	ortholog_one2one
IL23R	Il23r	ortholog_one2one
AGTR1	Agtr1a	ortholog_one2many
AGTR1	Agtr1b	ortholog_one2many
ARRDC2	Arrdc2	ortholog_one2one
FLNB-AS1		
		
		
RNU6-586P		
DNASE1L3	Dnase1l3	ortholog_one2one
RNU4ATAC4P		
DNAJB6P4		
RNU6-387P	Gm24223	ortholog_one2many
RNU6-1031P	Gm24521	ortholog_one2many
		
CR1L		
CLK4	Clk4	ortholog_one2one
CD46P1		
CDCA4P3		
RNA5SP534	n-R5s60	ortholog_one2one
		
ABHD6	Abhd6	ortholog_one2one
FZR1	Fzr1	ortholog_one2one
CD46	Cd46	ortholog_one2one
RN7SL769P		
PYM1	Pym1	ortholog_one2one
RPP14		
PMEL	Pmel	ortholog_one2one
		
FOXRED1	Foxred1	ortholog_one2one
PXK	Pxk	ortholog_one2one
GPX3	Gpx3	ortholog_one2one
TSPAN4	Tspan4	ortholog_one2one
SDHA	Sdha	ortholog_one2many
NPIPB13		
SSTR5	Sstr5	ortholog_one2one
		
SOD1P2		
		
		
		
SALL1	Sall1	ortholog_one2one
MFSD12	Mfsd12	ortholog_one2one
SEPTIN1	Septin1	ortholog_one2one
PDE4D	Pde4d	ortholog_one2one
CLEC18A	Clec18a	ortholog_one2many
CDK2	Cdk2	ortholog_one2one
		
		
		
		
HMG20B	Hmg20b	ortholog_one2one
TAF10	Taf10	ortholog_one2one
GIPC3	Gipc3	ortholog_one2one
		
		
GLIPR1L1	Glipr1l3	ortholog_one2many
GLIPR1L1	Glipr1l1	ortholog_one2many
CCDC124	Ccdc124	ortholog_one2one
TMEM216	Tmem216	ortholog_one2one
SLC37A4	Slc37a4	ortholog_one2one
GLIPR1L2	Glipr1l2	ortholog_one2one
C19orf71	4930404N11Rik	ortholog_one2one
		
FKBP8	Fkbp8	ortholog_one2one
GLIPR1	Glipr1	ortholog_one2one
IL34	Il34	ortholog_one2one
TPSG1	Tpsg1	ortholog_one2one
CDCA4P4		
MIR29B2CHG		
KATNIP	Katnip	ortholog_one2one
		
KRR1	Krr1	ortholog_one2one
MIR29C	Mir29c	ortholog_one2one
MIR29B2	Mir29b-2	ortholog_one2one
CD34	Cd34	ortholog_one2one
EEF1B2P7		
		
KCNJ13	Kcnj13	ortholog_one2one
Y_RNA		
SNORC	Snorc	ortholog_one2one
		
LINC02767		
OR10J6P		
RNU6-828P		
		
RNU6-37P		
RN7SL731P		
		
		
NECAB2	Necab2	ortholog_one2one
NGEF	Ngef	ortholog_one2one
		
PGD	Pgd	ortholog_one2one
OR6C4		
TLCD3B	Tlcd3b	ortholog_one2one
LMNTD1	Lmntd1	ortholog_one2one
		
CENPS-CORT	Cenps	ortholog_one2many
		
MBTPS1	Mbtps1	ortholog_one2one
		
PDHB	Pdhb	ortholog_one2one
KXD1		
DENND2B	Denn2b	ortholog_one2one
CENPS	Cenps	ortholog_one2many
		
DFFA	Dffa	ortholog_one2one
NEU2	Neu2	ortholog_one2one
		
H3P6		
CHRNA1	Chrna1	ortholog_one2one
		
TRHDE-AS1		
		
IL12RB2	Il12rb2	ortholog_one2one
H3P35		
CHCHD3P2		
		
		
PPIAP49		
		
		
		
PSMD7	Psmd7	ortholog_one2one
PEX5L	Pex5l	ortholog_one2one
ERBB3	Erbb3	ortholog_one2one
		
		
		
UBA52	Uba52	ortholog_one2one
		
		
PDPR2P		
ARL5A	Arl5a	ortholog_one2one
		
		
CLEC18B	Clec18a	ortholog_one2many
		
WIPF1	Wipf1	ortholog_one2one
		
RNU6-237P	U6	ortholog_one2one
Y_RNA		
		
NPIPB15		
NSA2P1		
ABCC12	Abcc12	ortholog_one2one
SNORA77	Gm25777	ortholog_one2many
LAX1	Lax1	ortholog_one2one
ZBED6	Zbed6	ortholog_one2one
		
		
RPL35AP5		
SNRPE	Snrpe	ortholog_one2one
NOP16	Nop16	ortholog_one2one
CRLF1	Crlf1	ortholog_one2one
KRT8P29		
SMPDL3B	Smpdl3b	ortholog_one2one
TMEM231	Tmem231	ortholog_one2one
TRHDE	Trhde	ortholog_one2one
REX1BD	Rex1bd	ortholog_one2one
CCNJL	Ccnjl	ortholog_one2one
NPLP1		
DHX57	Dhx57	ortholog_one2one
TMEM59L	Tmem59l	ortholog_one2one
		
		
RN7SL559P		
XKR8	Xkr8	ortholog_one2one
ELOB	Elobl	ortholog_one2one
TRIO	Trio	ortholog_one2one
FAM89A	Fam89a	ortholog_one2one
OR6C7P		
MIR1182		
		
OR6C75	Olfr790	ortholog_one2one
		
TRIM67-AS1		
OR6C71P		
OR6C66P		
C1orf131	2810004N23Rik	ortholog_one2one
OR6C73P		
RN7SL155P		
PHC1P1		
ZNF69	Zfp78	ortholog_many2many
OR6C76	Olfr813	ortholog_one2many
OR6C76	Olfr809	ortholog_one2many
PKP2	Pkp2	ortholog_one2one
U7		
		
ZNF700	Zfp955a	ortholog_many2many
ZNF700	Zfp101	ortholog_many2many
ZNF700	Zfp799	ortholog_many2many
ZNF700	Zfp472	ortholog_many2many
ZNF700	Zfp955b	ortholog_many2many
ZNF700	Zfp870	ortholog_many2many
ZNF700	Zfp563	ortholog_many2many
ZNF700	Zfp81	ortholog_many2many
ZNF700	Zfp617	ortholog_many2many
ZNF700	Zfp871	ortholog_many2many
ZNF700	Zfp882	ortholog_many2many
ZNF700	Zfp811	ortholog_many2many
ZNF700	Zfp709	ortholog_many2many
ZNF700	Zfp952	ortholog_many2many
		
RNU6-898P		
		
RPS2P45		
ASS1P2		
HAS3	Has3	ortholog_one2one
		
	Zfp78	ortholog_many2many
RNU6-851P		
RNA5SP149		
RN7SL96P		
		
		
GAPDHP36		
SOS1-IT1		
RALBP1P1		
RNU6-198P		
		
HSPE1P13		
NDUFB5	Ndufb5	ortholog_one2many
Y_RNA		
		
ZNF763	Zfp78	ortholog_many2many
FNBP1P1		
		
BOLA3	Bola3	ortholog_one2one
LINC01144		
CHTF8	Chtf8	ortholog_one2one
ZNF433-AS1		
	Mutyh	ortholog_one2many
TOE1	Toe1	ortholog_one2one
MOB1A	Mob1a	ortholog_one2one
		
RNA5SP464		
	Zfp963	ortholog_one2many
	Zfp866	ortholog_one2many
	Zfp964	ortholog_one2many
	Zfp868	ortholog_one2many
	Zfp869	ortholog_one2many
RNA5SP465		
RNA5SP466		
		
Y_RNA		
ZNF788P		
RNU6-22P	Gm23648	ortholog_one2one
Y_RNA		
DERPC	Derpc	ortholog_one2one
TESK2	Tesk2	ortholog_one2one
ASS1P14		
ZNF20	Zfp78	ortholog_many2many
MTHFD2	Mthfd2	ortholog_one2one
		
OR6C69P		
OR6C72P		
MSRB1	Msrb1	ortholog_one2one
OR6C6	Olfr779	ortholog_one2many
OR6C6	Olfr782	ortholog_one2many
OR6C6	Olfr804	ortholog_one2many
OR6C5P		
ANP32D	Anp32a	ortholog_one2many
C12orf54		
RPL3L	Rpl3l	ortholog_one2one
RSL24D1P8		
RNA5SP467		
PPIAP36		
ZNF625-ZNF20		
	Ndufb5	ortholog_one2many
CCDC163		
		
		
HSPA4	Hspa4	ortholog_one2one
RPS10P20		
ZNF625		
		
OR8S1	Olfr285	ortholog_one2one
OR5BS1P	OR5BS1P	ortholog_one2one
LALBA	Lalba	ortholog_one2one
		
SBF2	Sbf2	ortholog_one2one
NDUFB10	Ndufb10	ortholog_one2one
USP13	Usp13	ortholog_one2one
		
NEUROD4	Neurod4	ortholog_one2one
OR9K1P		
VN2R19P		
		
		
OR9K2	Olfr826	ortholog_one2many
OR9K2	Olfr825	ortholog_one2many
RPS16P9		
MMACHC	Mmachc	ortholog_one2one
OR9R1P		
KLC3	Klc3	ortholog_one2one
		
DUSP16	Dusp16	ortholog_one2one
RPS2	Rps2	ortholog_one2one
LINC02897		
FGFR3P6		
		
IL13	Il13	ortholog_one2one
		
		
ZNF731P		
MIR3916		
RNA5SP82		
		
		
VN1R17P		
VN1R5	Vmn1r26	ortholog_one2many
VN1R5	Vmn1r12	ortholog_one2many
VN1R5	Vmn1r49	ortholog_one2many
VN1R5	Vmn1r44	ortholog_one2many
VN1R5	Vmn1r47	ortholog_one2many
VN1R5	Vmn1r4	ortholog_one2many
VN1R5	V1ra8	ortholog_one2many
VN1R5	Vmn1r8	ortholog_one2many
VN1R5	Vmn1r23	ortholog_one2many
VN1R5	Vmn1r15	ortholog_one2many
VN1R5	Vmn1r24	ortholog_one2many
VN1R5	Vmn1r13	ortholog_one2many
VN1R5	Vmn1r30	ortholog_one2many
VN1R5	Vmn1r18	ortholog_one2many
VN1R5	Vmn1r33	ortholog_one2many
VN1R5	Vmn1r27	ortholog_one2many
VN1R5	Vmn1r6	ortholog_one2many
VN1R5	Vmn1r9	ortholog_one2many
VN1R5	Vmn1r5	ortholog_one2many
VN1R5	Vmn1r10	ortholog_one2many
VN1R5	Vmn1r41	ortholog_one2many
VN1R5	Vmn1r54	ortholog_one2many
VN1R5	Vmn1r19	ortholog_one2many
VN1R5	Vmn1r43	ortholog_one2many
VN1R5	Vmn1r20	ortholog_one2many
VN1R5	Vmn1r48	ortholog_one2many
VN1R5	Vmn1r51	ortholog_one2many
VN1R5	Vmn1r25	ortholog_one2many
VN1R5	Vmn1r32	ortholog_one2many
VN1R5	Vmn1r14	ortholog_one2many
VN1R5	Vmn1r37	ortholog_one2many
VN1R5	Vmn1r35	ortholog_one2many
VN1R5	Vmn1r11	ortholog_one2many
VN1R5	Vmn1r40	ortholog_one2many
VN1R5	Vmn1r7	ortholog_one2many
VN1R5	Vmn1r29	ortholog_one2many
VN1R5	Vmn1r21	ortholog_one2many
VN1R5	Vmn1r46	ortholog_one2many
VN1R5	Vmn1r239-ps	ortholog_one2many
VN1R5	Vmn1r38	ortholog_one2many
VN1R5	Vmn1r39	ortholog_one2many
VN1R5	Vmn1r53	ortholog_one2many
VN1R5	Vmn1r36	ortholog_one2many
VN1R5	Vmn1r31	ortholog_one2many
VN1R5	Vmn1r22	ortholog_one2many
VN1R5	Vmn1r16	ortholog_one2many
VN1R5	Vmn1r1	ortholog_one2many
VN1R5	Vmn1r28	ortholog_one2many
VN1R5	Vmn1r45	ortholog_one2many
VN1R5	Vmn1r50	ortholog_one2many
VN1R5	Vmn1r52	ortholog_one2many
VN1R5	Vmn1r34	ortholog_one2many
VN1R5	Vmn1r42	ortholog_one2many
VN1R5	Vmn1r17	ortholog_one2many
Y_RNA		
		
		
OR2W5P		
		
BDP1	Bdp1	ortholog_one2one
		
RPL13AP20		
GPRC5A	Gprc5a	ortholog_one2one
GCSAML		
		
		
USP37	Usp37	ortholog_one2one
MIR614		
GPRC5D	Gprc5d	ortholog_one2one
		
		ortholog_one2one
